# x_m,y_m,w_tr_left_m,w_tr_right_m 
-1.1521691,-3.653648,0.0,0.0
-1.1433577,-3.6490494,0.0,0.0
-1.1344585,-3.6443833,0.0,0.0
-1.1255635,-3.6396975,0.0,0.0
-1.1166864,-3.6349994,0.0,0.0
-1.1078273,-3.630289,0.0,0.0
-1.0989861,-3.6255666,0.0,0.0
-1.090163,-3.6208322,0.0,0.0
-1.0813579,-3.616086,0.0,0.0
-1.072571,-3.611328,0.0,0.0
-1.0638022,-3.6065585,0.0,0.0
-1.0550515,-3.6017776,0.0,0.0
-1.0463191,-3.5969854,0.0,0.0
-1.037605,-3.592182,0.0,0.0
-1.0289092,-3.5873676,0.0,0.0
-1.0201957,-3.5825223,0.0,0.0
-1.0114079,-3.5776141,0.0,0.0
-1.0026391,-3.5726949,0.0,0.0
-0.9938892,-3.5677649,0.0,0.0
-0.9851584,-3.5628243,0.0,0.0
-0.9764466,-3.5578731,0.0,0.0
-0.9677539,-3.5529115,0.0,0.0
-0.9590803,-3.5479397,0.0,0.0
-0.9504257,-3.5429577,0.0,0.0
-0.9417904,-3.5379658,0.0,0.0
-0.9331742,-3.532964,0.0,0.0
-0.9245772,-3.5279526,0.0,0.0
-0.9159995,-3.5229315,0.0,0.0
-0.907441,-3.5179011,0.0,0.0
-0.8987813,-3.5127901,0.0,0.0
-0.8901239,-3.5076593,0.0,0.0
-0.8814864,-3.5025191,0.0,0.0
-0.8728688,-3.4973698,0.0,0.0
-0.8642712,-3.4922115,0.0,0.0
-0.8556936,-3.4870444,0.0,0.0
-0.8471359,-3.4818685,0.0,0.0
-0.8385983,-3.476684,0.0,0.0
-0.8300806,-3.4714911,0.0,0.0
-0.8215829,-3.4662899,0.0,0.0
-0.8131052,-3.4610805,0.0,0.0
-0.8046475,-3.4558631,0.0,0.0
-0.7962099,-3.4506379,0.0,0.0
-0.787693,-3.4453432,0.0,0.0
-0.77915,-3.4400115,0.0,0.0
-0.7706277,-3.4346721,0.0,0.0
-0.7621261,-3.4293251,0.0,0.0
-0.7536452,-3.4239708,0.0,0.0
-0.745185,-3.4186092,0.0,0.0
-0.7367455,-3.4132404,0.0,0.0
-0.7283267,-3.4078648,0.0,0.0
-0.7199285,-3.4024823,0.0,0.0
-0.711551,-3.3970931,0.0,0.0
-0.7031941,-3.3916974,0.0,0.0
-0.6948578,-3.3862953,0.0,0.0
-0.6865421,-3.380887,0.0,0.0
-0.6781387,-3.3754018,0.0,0.0
-0.6697127,-3.3698818,0.0,0.0
-0.661308,-3.3643557,0.0,0.0
-0.6529245,-3.3588237,0.0,0.0
-0.6445623,-3.3532861,0.0,0.0
-0.6362212,-3.3477428,0.0,0.0
-0.6279014,-3.3421941,0.0,0.0
-0.6196026,-3.3366401,0.0,0.0
-0.611325,-3.331081,0.0,0.0
-0.6030683,-3.3255169,0.0,0.0
-0.5948328,-3.3199479,0.0,0.0
-0.5866181,-3.3143742,0.0,0.0
-0.5784245,-3.3087959,0.0,0.0
-0.5700991,-3.3031088,0.0,0.0
-0.5617919,-3.2974148,0.0,0.0
-0.5535063,-3.2917166,0.0,0.0
-0.5452422,-3.2860142,0.0,0.0
-0.5369996,-3.2803077,0.0,0.0
-0.5287783,-3.2745973,0.0,0.0
-0.5205784,-3.2688832,0.0,0.0
-0.5123998,-3.2631655,0.0,0.0
-0.5042424,-3.2574443,0.0,0.0
-0.4961061,-3.2517198,0.0,0.0
-0.4879909,-3.2459921,0.0,0.0
-0.4798966,-3.2402614,0.0,0.0
-0.4717473,-3.2344735,0.0,0.0
-0.4635379,-3.2286249,0.0,0.0
-0.4553501,-3.2227735,0.0,0.0
-0.4471838,-3.2169195,0.0,0.0
-0.4390389,-3.211063,0.0,0.0
-0.4309153,-3.2052041,0.0,0.0
-0.4228128,-3.1993429,0.0,0.0
-0.4147315,-3.1934796,0.0,0.0
-0.4066712,-3.1876144,0.0,0.0
-0.3986318,-3.1817472,0.0,0.0
-0.3906131,-3.1758783,0.0,0.0
-0.3826152,-3.1700079,0.0,0.0
-0.3746024,-3.1641098,0.0,0.0
-0.3664904,-3.1581217,0.0,0.0
-0.3583996,-3.1521323,0.0,0.0
-0.3503298,-3.1461417,0.0,0.0
-0.3422809,-3.14015,0.0,0.0
-0.3342528,-3.1341573,0.0,0.0
-0.3262453,-3.1281638,0.0,0.0
-0.3182583,-3.1221695,0.0,0.0
-0.3102916,-3.1161746,0.0,0.0
-0.3023452,-3.1101791,0.0,0.0
-0.2944188,-3.1041832,0.0,0.0
-0.2865124,-3.0981869,0.0,0.0
-0.2785947,-3.0921669,0.0,0.0
-0.2705785,-3.0860563,0.0,0.0
-0.2625826,-3.0799458,0.0,0.0
-0.2546067,-3.0738353,0.0,0.0
-0.2466507,-3.0677249,0.0,0.0
-0.2387144,-3.0616147,0.0,0.0
-0.2307976,-3.0555047,0.0,0.0
-0.2229002,-3.0493952,0.0,0.0
-0.2150219,-3.043286,0.0,0.0
-0.2071626,-3.0371774,0.0,0.0
-0.1993221,-3.0310694,0.0,0.0
-0.1915002,-3.024962,0.0,0.0
-0.1836397,-3.0188107,0.0,0.0
-0.175716,-3.012596,0.0,0.0
-0.167811,-3.0063823,0.0,0.0
-0.1599245,-3.0001694,0.0,0.0
-0.1520562,-2.9939576,0.0,0.0
-0.144206,-2.9877467,0.0,0.0
-0.1363735,-2.9815369,0.0,0.0
-0.1285587,-2.9753281,0.0,0.0
-0.1207613,-2.9691205,0.0,0.0
-0.112981,-2.9629141,0.0,0.0
-0.1052177,-2.9567089,0.0,0.0
-0.097471,-2.950505,0.0,0.0
-0.08964,-2.9442213,0.0,0.0
-0.0818038,-2.9379212,0.0,0.0
-0.073984,-2.9316225,0.0,0.0
-0.0661804,-2.9253251,0.0,0.0
-0.0583928,-2.9190289,0.0,0.0
-0.0506207,-2.9127339,0.0,0.0
-0.0428641,-2.9064401,0.0,0.0
-0.0351225,-2.9001475,0.0,0.0
-0.0273957,-2.893856,0.0,0.0
-0.0196834,-2.8875656,0.0,0.0
-0.0119853,-2.8812764,0.0,0.0
-0.0042594,-2.874954,0.0,0.0
0.0035119,-2.8685839,0.0,0.0
0.0112695,-2.862215,0.0,0.0
0.0190135,-2.855847,0.0,0.0
0.0267441,-2.84948,0.0,0.0
0.0344617,-2.8431139,0.0,0.0
0.0421665,-2.8367488,0.0,0.0
0.0498586,-2.8303845,0.0,0.0
0.0575384,-2.824021,0.0,0.0
0.0652061,-2.8176584,0.0,0.0
0.0728619,-2.8112965,0.0,0.0
0.0805173,-2.804926,0.0,0.0
0.0882232,-2.7985046,0.0,0.0
0.0959181,-2.7920835,0.0,0.0
0.1036026,-2.7856624,0.0,0.0
0.1112772,-2.7792409,0.0,0.0
0.1189425,-2.7728186,0.0,0.0
0.1265991,-2.7663953,0.0,0.0
0.1342475,-2.7599705,0.0,0.0
0.1418884,-2.753544,0.0,0.0
0.1495222,-2.7471153,0.0,0.0
0.1571496,-2.7406841,0.0,0.0
0.1647711,-2.7342501,0.0,0.0
