1.9478844;-3.5953641;3.2412512;-0.7891790;0.1927050;2.3591840;-1.2993510
1.9549730;-3.5883153;3.2372413;-0.7872522;0.1927927;2.3691805;-1.3107625
1.9620350;-3.5812660;3.2331912;-0.7853280;0.1928901;2.3791771;-1.3091215
1.9690860;-3.5742003;3.2291410;-0.7834021;0.1929939;2.3891736;-1.3074806
1.9761261;-3.5671184;3.2250909;-0.7814743;0.1931038;2.3991702;-1.3058397
1.9831552;-3.5600203;3.2210408;-0.7795447;0.1932201;2.4091667;-1.3041987
1.9901730;-3.5529061;3.2169906;-0.7776133;0.1933425;2.4191632;-1.3025578
1.9971796;-3.5457758;3.2129405;-0.7756798;0.1934711;2.4291598;-1.3009169
2.0041748;-3.5386294;3.2088903;-0.7737444;0.1936060;2.4391563;-1.2992759
2.0111586;-3.5314671;3.2048402;-0.7718070;0.1937470;2.4491529;-1.2976350
2.0181307;-3.5242889;3.2007900;-0.7698674;0.1938943;2.4591494;-1.2959941
2.0250912;-3.5170949;3.1967399;-0.7679258;0.1940477;2.4691460;-1.2943531
2.0320399;-3.5098850;3.1926897;-0.7659819;0.1942072;2.4791425;-1.2997468
2.0389696;-3.5026668;3.1886175;-0.7640378;0.1943748;2.4891390;-1.3166761
2.0458687;-3.4954525;3.1844870;-0.7620966;0.1945535;2.4991356;-1.3149693
2.0527558;-3.4882227;3.1803565;-0.7601531;0.1947385;2.5091321;-1.3132626
2.0596307;-3.4809775;3.1762259;-0.7582071;0.1949299;2.5191287;-1.3115559
2.0664934;-3.4737168;3.1720954;-0.7562586;0.1951275;2.5291252;-1.3098491
2.0733439;-3.4664409;3.1679648;-0.7543076;0.1953316;2.5391218;-1.3081424
2.0801819;-3.4591496;3.1638343;-0.7523541;0.1955419;2.5491183;-1.3064357
2.0870074;-3.4518431;3.1597037;-0.7503978;0.1957585;2.5591148;-1.3047289
2.0938202;-3.4445215;3.1555732;-0.7484389;0.1959815;2.5691114;-1.3030222
2.1006203;-3.4371848;3.1514426;-0.7464773;0.1962107;2.5791079;-1.3013155
2.1074076;-3.4298330;3.1473121;-0.7445129;0.1964463;2.5891045;-1.2996087
2.1141820;-3.4224662;3.1431815;-0.7425456;0.1966881;2.5991010;-1.2979020
2.1209433;-3.4150845;3.1390510;-0.7405755;0.1969363;2.6090976;-1.3183780
2.1276747;-3.4077064;3.1348497;-0.7386073;0.1971959;2.6190941;-1.3174671
2.1343923;-3.4003141;3.1306457;-0.7366363;0.1974623;2.6290906;-1.3156991
2.1410966;-3.3929072;3.1264417;-0.7346622;0.1977352;2.6390872;-1.3139311
2.1477875;-3.3854857;3.1222376;-0.7326850;0.1980146;2.6490837;-1.3121631
2.1544649;-3.3780497;3.1180336;-0.7307045;0.1983006;2.6590803;-1.3103951
2.1611287;-3.3705991;3.1138296;-0.7287209;0.1985930;2.6690768;-1.3086271
2.1677788;-3.3631341;3.1096256;-0.7267340;0.1988921;2.6790734;-1.3068591
